date,state,deaths,cases
2020-04-20,Tennessee,152,7238
2020-04-20,Texas,598,19847
2020-04-20,Utah,28,3213
2020-04-20,Vermont,38,816
2020-04-20,Virgin Islands,3,53
2020-04-20,Virginia,300,8990
2020-04-20,Washington,709,12114
2020-04-20,West Virginia,24,902
2020-04-20,Wisconsin,262,4499
2020-04-20,Wyoming,2,317
2020-04-21,Alabama,183,5404
2020-04-21,Alaska,9,334
2020-04-21,American Samoa,0,0
2020-04-21,Arizona,208,5256
2020-04-21,Arkansas,42,1990
2020-04-21,California,1282,35793
2020-04-21,Colorado,483,10473
2020-04-21,Connecticut,1423,20360
2020-04-21,Delaware,106,2931
2020-04-21,Diamond Princess,0,49
2020-04-21,District of Columbia,112,3098
2020-04-21,Florida,867,27869
2020-04-21,Georgia,798,19881
2020-04-21,Grand Princess,0,103
2020-04-21,Guam,5,136
2020-04-21,Hawaii,10,586
2020-04-21,Idaho,48,1736
2020-04-21,Illinois,1468,33059
2020-04-21,Indiana,790,12097
2020-04-21,Iowa,83,3641
2020-04-21,Kansas,109,2164
2020-04-21,Kentucky,171,3204
2020-04-21,Louisiana,1405,24854
2020-04-21,Maine,36,888
2020-04-21,Maryland,652,14193
2020-04-21,Massachusetts,1961,48637
2020-04-21,Michigan,2746,34048
2020-04-21,Minnesota,160,2567
2020-04-21,Mississippi,183,4716
2020-04-21,Missouri,281,6312
2020-04-21,Montana,12,437
2020-04-21,Nebraska,33,1685
2020-04-21,Nevada,163,3937
2020-04-21,New Hampshire,42,1490
2020-04-21,New Jersey,5974,92387
2020-04-21,New Mexico,58,1971
2020-04-21,New York,20341,262032
2020-04-21,North Carolina,245,7331
2020-04-21,North Dakota,13,644
2020-04-21,Northern Mariana Islands,2,14
2020-04-21,Ohio,768,13725
2020-04-21,Oklahoma,164,2807
2020-04-21,Oregon,78,2004
2020-04-21,Pennsylvania,1614,35249
2020-04-21,Puerto Rico,64,1298
2020-04-21,Rhode Island,214,5500
2020-04-21,South Carolina,124,4439
2020-04-21,South Dakota,8,1755
2020-04-21,Tennessee,157,7394
2020-04-21,Texas,638,20785
2020-04-21,Utah,32,3297
2020-04-21,Vermont,40,818
2020-04-21,Virgin Islands,3,53
2020-04-21,Virginia,324,9630
2020-04-21,Washington,725,12392
2020-04-21,West Virginia,26,908
2020-04-21,Wisconsin,269,4625
2020-04-21,Wyoming,2,443
2020-04-22,Alabama,196,5692
2020-04-22,Alaska,9,340
2020-04-22,American Samoa,0,0
2020-04-22,Arizona,231,5473
2020-04-22,Arkansas,42,2276
2020-04-22,California,1421,37739
2020-04-22,Colorado,506,10891
2020-04-22,Connecticut,1544,22469
2020-04-22,Delaware,119,3200
2020-04-22,Diamond Princess,0,49
2020-04-22,District of Columbia,127,3206
2020-04-22,Florida,893,28309
2020-04-22,Georgia,848,21214
2020-04-22,Grand Princess,0,103
2020-04-22,Guam,5,136
2020-04-22,Hawaii,12,592
2020-04-22,Idaho,51,1766
2020-04-22,Illinois,1565,35107
2020-04-22,Indiana,841,12438
2020-04-22,Iowa,90,3748
2020-04-22,Kansas,112,2331
2020-04-22,Kentucky,185,3378
2020-04-22,Louisiana,1473,25258
2020-04-22,Maine,39,907
2020-04-22,Maryland,698,14775
2020-04-22,Massachusetts,2182,51348
2020-04-22,Michigan,2987,35404
2020-04-22,Minnesota,179,2722
2020-04-22,Mississippi,193,4894
2020-04-22,Missouri,301,6516
2020-04-22,Montana,14,439
2020-04-22,Nebraska,38,1813
2020-04-22,Nevada,172,4081
2020-04-22,New Hampshire,48,1588
2020-04-22,New Jersey,6407,95914
2020-04-22,New Mexico,71,2210
2020-04-22,New York,20859,266291
2020-04-22,North Carolina,265,7728
2020-04-22,North Dakota,14,679
2020-04-22,Northern Mariana Islands,2,14
2020-04-22,Ohio,814,14117
2020-04-22,Oklahoma,170,2894
2020-04-22,Oregon,78,2059
2020-04-22,Pennsylvania,1673,36082
2020-04-22,Puerto Rico,63,1252
2020-04-22,Rhode Island,232,5841
2020-04-22,South Carolina,140,4761
2020-04-22,South Dakota,9,1858
2020-04-22,Tennessee,157,7394
2020-04-22,Texas,666,21577
2020-04-22,Utah,32,3445
2020-04-22,Vermont,40,823
2020-04-22,Virgin Islands,3,54
2020-04-22,Virginia,349,10266
2020-04-22,Washington,734,12596
2020-04-22,West Virginia,27,939
2020-04-22,Wisconsin,277,4845
2020-04-22,Wyoming,6,447
2020-04-23,Alabama,202,5899
2020-04-23,Alaska,9,342
2020-04-23,American Samoa,0,0
2020-04-23,Arizona,249,5772
2020-04-23,Arkansas,45,2599
2020-04-23,California,1533,39946
2020-04-23,Colorado,552,11278
2020-04-23,Connecticut,1639,23100
2020-04-23,Delaware,133,3308
2020-04-23,Diamond Princess,0,49
2020-04-23,District of Columbia,139,3361
2020-04-23,Florida,987,29648
2020-04-23,Georgia,881,21883
2020-04-23,Grand Princess,3,103
2020-04-23,Guam,5,139
2020-04-23,Hawaii,12,596
2020-04-23,Idaho,54,1836
2020-04-23,Illinois,1688,36937
2020-04-23,Indiana,879,13039
2020-04-23,Iowa,96,3924
2020-04-23,Kansas,113,2721
2020-04-23,Kentucky,191,3479
2020-04-23,Louisiana,1599,25739
2020-04-23,Maine,44,937
2020-04-23,Maryland,748,15737
2020-04-23,Massachusetts,2360,53755
2020-04-23,Michigan,3157,36845
2020-04-23,Minnesota,200,2942
2020-04-23,Mississippi,201,5153
2020-04-23,Missouri,317,6787
2020-04-23,Montana,14,442
2020-04-23,Nebraska,47,2202
2020-04-23,Nevada,195,4208
2020-04-23,New Hampshire,51,1670
2020-04-23,New Jersey,6713,100025
2020-04-23,New Mexico,78,2379
2020-04-23,New York,21516,271788
2020-04-23,North Carolina,281,8200
2020-04-23,North Dakota,15,709
2020-04-23,Northern Mariana Islands,2,14
2020-04-23,Ohio,860,14694
2020-04-23,Oklahoma,179,3017
2020-04-23,Oregon,83,2127
2020-04-23,Pennsylvania,1724,38379
2020-04-23,Puerto Rico,69,1230
2020-04-23,Rhode Island,247,6256
2020-04-23,South Carolina,150,4917
2020-04-23,South Dakota,9,1956
2020-04-23,Tennessee,171,8266
2020-04-23,Texas,717,22797
2020-04-23,Utah,35,3612
2020-04-23,Vermont,43,825
2020-04-23,Virgin Islands,3,54
2020-04-23,Virginia,373,10998
2020-04-23,Washington,747,12753
2020-04-23,West Virginia,31,981
2020-04-23,Wisconsin,282,5052
2020-04-23,Wyoming,7,453
2020-04-24,Alabama,209,6092
2020-04-24,Alaska,9,344
2020-04-24,American Samoa,0,0
2020-04-24,Arizona,266,6045
2020-04-24,Arkansas,47,2810
2020-04-24,California,1621,41803
2020-04-24,Colorado,674,12256
2020-04-24,Connecticut,1767,23936
2020-04-24,Delaware,149,3442
2020-04-24,Diamond Princess,0,49
2020-04-24,District of Columbia,153,3528
2020-04-24,Florida,1046,30533
2020-04-24,Georgia,899,22491
2020-04-24,Grand Princess,3,103
2020-04-24,Guam,5,141
2020-04-24,Hawaii,13,601
2020-04-24,Idaho,54,1870
2020-04-24,Illinois,1795,39658
2020-04-24,Indiana,916,13681
2020-04-24,Iowa,107,4445
2020-04-24,Kansas,118,2959
2020-04-24,Kentucky,200,3779
2020-04-24,Louisiana,1660,26140
2020-04-24,Maine,47,965
2020-04-24,Maryland,798,16616
2020-04-24,Massachusetts,2556,56039
2020-04-24,Michigan,3267,38330
2020-04-24,Minnesota,221,3185
2020-04-24,Mississippi,209,5434
2020-04-24,Missouri,343,7022
2020-04-24,Montana,14,444
2020-04-24,Nebraska,50,2424
2020-04-24,Nevada,197,4398
2020-04-24,New Hampshire,53,1720
2020-04-24,New Jersey,7003,102196
2020-04-24,New Mexico,84,2521
2020-04-24,New York,22069,278456
2020-04-24,North Carolina,294,8634
2020-04-24,North Dakota,15,748
2020-04-24,Northern Mariana Islands,2,14
2020-04-24,Ohio,917,15169
2020-04-24,Oklahoma,188,3121
2020-04-24,Oregon,86,2177
2020-04-24,Pennsylvania,1747,40208
2020-04-24,Puerto Rico,77,1276
2020-04-24,Rhode Island,262,6699
2020-04-24,South Carolina,157,5070
2020-04-24,South Dakota,10,2040
2020-04-24,Tennessee,169,8728
2020-04-24,Texas,738,23772
2020-04-24,Utah,39,3782
2020-04-24,Vermont,44,827
2020-04-24,Virgin Islands,3,54
2020-04-24,Virginia,411,11594
2020-04-24,Washington,762,12977
2020-04-24,West Virginia,32,1010
2020-04-24,Wisconsin,291,5356
2020-04-24,Wyoming,7,473
2020-04-25,Alabama,209,6274
2020-04-25,Alaska,9,344
2020-04-25,American Samoa,0,0
2020-04-25,Arizona,273,6286
2020-04-25,Arkansas,48,2911
2020-04-25,California,1689,42771
2020-04-25,Colorado,684,12968
2020-04-25,Connecticut,1865,24583
2020-04-25,Delaware,157,3576
2020-04-25,Diamond Princess,0,49
2020-04-25,District of Columbia,165,3699
2020-04-25,Florida,1055,30839
2020-04-25,Georgia,907,23222
2020-04-25,Grand Princess,3,103
2020-04-25,Guam,5,141
2020-04-25,Hawaii,13,605
2020-04-25,Idaho,56,1887
2020-04-25,Illinois,1875,41777
2020-04-25,Indiana,958,14399
2020-04-25,Iowa,112,5092
2020-04-25,Kansas,120,3135
2020-04-25,Kentucky,205,3915
2020-04-25,Louisiana,1707,26512
2020-04-25,Maine,47,965
2020-04-25,Maryland,875,17766
2020-04-25,Massachusetts,2730,57537
2020-04-25,Michigan,3339,38789
2020-04-25,Minnesota,244,3446
2020-04-25,Mississippi,221,5718
2020-04-25,Missouri,357,7185
2020-04-25,Montana,14,445
2020-04-25,Nebraska,50,2719
2020-04-25,Nevada,205,4539
2020-04-25,New Hampshire,53,1797
2020-04-25,New Jersey,7274,105498
2020-04-25,New Mexico,93,2660
2020-04-25,New York,22505,287898
2020-04-25,North Carolina,305,8929
2020-04-25,North Dakota,16,803
2020-04-25,Northern Mariana Islands,2,14
2020-04-25,Ohio,952,15587
2020-04-25,Oklahoma,194,3194
2020-04-25,Oregon,87,2253
2020-04-25,Pennsylvania,1793,41153
2020-04-25,Puerto Rico,83,873
2020-04-25,Rhode Island,276,7129
2020-04-25,South Carolina,166,5253
2020-04-25,South Dakota,10,2147
2020-04-25,Tennessee,177,9189
2020-04-25,Texas,760,24287
2020-04-25,Utah,41,3948
2020-04-25,Vermont,46,843
2020-04-25,Virgin Islands,3,55
2020-04-25,Virginia,437,12366
2020-04-25,Washington,779,13319
2020-04-25,West Virginia,32,1010
2020-04-25,Wisconsin,299,5687
2020-04-25,Wyoming,7,491
2020-04-26,Alabama,219,6475
2020-04-26,Alaska,9,346
2020-04-26,American Samoa,0,0
2020-04-26,Arizona,275,6534
2020-04-26,Arkansas,51,3001
2020-04-26,California,1725,43888
2020-04-26,Colorado,688,13441
2020-04-26,Connecticut,1924,25269
2020-04-26,Delaware,170,4034
2020-04-26,Diamond Princess,0,49
2020-04-26,District of Columbia,178,3841
2020-04-26,Florida,1075,31532
2020-04-26,Georgia,916,23486
2020-04-26,Grand Princess,3,103
2020-04-26,Guam,5,141
2020-04-26,Hawaii,14,606
2020-04-26,Idaho,56,1897
2020-04-26,Illinois,1933,43903
2020-04-26,Indiana,993,15012
2020-04-26,Iowa,118,5476
2020-04-26,Kansas,121,3277
2020-04-26,Kentucky,208,4085
2020-04-26,Louisiana,1729,26773
2020-04-26,Maine,50,1015
2020-04-26,Maryland,910,18581
2020-04-26,Massachusetts,2899,58384
2020-04-26,Michigan,3505,39540
2020-04-26,Minnesota,272,3602
2020-04-26,Mississippi,227,5911
2020-04-26,Missouri,374,7347
2020-04-26,Montana,14,448
2020-04-26,Nebraska,56,3030
2020-04-26,Nevada,206,4734
2020-04-26,New Hampshire,60,1864
2020-04-26,New Jersey,7330,109038
2020-04-26,New Mexico,99,2726
2020-04-26,New York,22910,293575
2020-04-26,North Carolina,324,9339
2020-04-26,North Dakota,17,867
2020-04-26,Northern Mariana Islands,2,14
2020-04-26,Ohio,1000,15972
2020-04-26,Oklahoma,195,3254
2020-04-26,Oregon,92,2311
2020-04-26,Pennsylvania,1816,42616
2020-04-26,Puerto Rico,84,886
2020-04-26,Rhode Island,290,7439
2020-04-26,South Carolina,174,5498
2020-04-26,South Dakota,11,2212
2020-04-26,Tennessee,181,9667
2020-04-26,Texas,786,25051
2020-04-26,Utah,41,4123
2020-04-26,Vermont,46,851
2020-04-26,Virgin Islands,4,57
2020-04-26,Virginia,449,12970
2020-04-26,Washington,799,13521
2020-04-26,West Virginia,34,1055
2020-04-26,Wisconsin,310,5912
2020-04-26,Wyoming,7,502
2020-04-27,Alabama,228,6621
2020-04-27,Alaska,9,350
2020-04-27,American Samoa,0,0
2020-04-27,Arizona,275,6725
2020-04-27,Arkansas,51,3069
2020-04-27,California,1779,45387
2020-04-27,Colorado,706,13879
2020-04-27,Connecticut,2012,25997
2020-04-27,Delaware,183,4162
2020-04-27,Diamond Princess,0,49
2020-04-27,District of Columbia,185,3892
2020-04-27,Florida,1088,32138
2020-04-27,Georgia,995,24302
2020-04-27,Grand Princess,3,103
2020-04-27,Guam,5,141
2020-04-27,Hawaii,16,607
2020-04-27,Idaho,56,1897
2020-04-27,Illinois,1983,45883
2020-04-27,Indiana,1036,15961
2020-04-27,Iowa,127,5868
2020-04-27,Kansas,126,3473
2020-04-27,Kentucky,213,4156
2020-04-27,Louisiana,1740,27068
2020-04-27,Maine,51,1023
2020-04-27,Maryland,945,19487
2020-04-27,Massachusetts,3003,60516
2020-04-27,Michigan,3598,40034
2020-04-27,Minnesota,286,3811
2020-04-27,Mississippi,229,6094
2020-04-27,Missouri,395,7515
2020-04-27,Montana,14,449
2020-04-27,Nebraska,56,3358
2020-04-27,Nevada,206,4700
2020-04-27,New Hampshire,60,1938
2020-04-27,New Jersey,7473,111188
2020-04-27,New Mexico,99,2825
2020-04-27,New York,23391,297888
2020-04-27,North Carolina,340,9782
2020-04-27,North Dakota,19,942
2020-04-27,Northern Mariana Islands,2,14
2020-04-27,Ohio,1057,16325
2020-04-27,Oklahoma,197,3281
2020-04-27,Oregon,92,2354
2020-04-27,Pennsylvania,1886,43558
2020-04-27,Puerto Rico,84,890
2020-04-27,Rhode Island,300,7708
2020-04-27,South Carolina,177,5613
2020-04-27,South Dakota,11,2244
2020-04-27,Tennessee,184,9918
2020-04-27,Texas,809,25565
2020-04-27,Utah,41,4236
2020-04-27,Vermont,47,855
2020-04-27,Virgin Islands,4,57
2020-04-27,Virginia,460,13538
2020-04-27,Washington,810,13686
2020-04-27,West Virginia,34,1063
2020-04-27,Wisconsin,320,6081
2020-04-27,Wyoming,7,520
2020-04-28,Alabama,242,6820
2020-04-28,Alaska,9,356
2020-04-28,American Samoa,0,0
2020-04-28,Arizona,275,6955
2020-04-28,Arkansas,57,3127
2020-04-28,California,1864,46714
2020-04-28,Colorado,736,14316
2020-04-28,Connecticut,2087,26312
2020-04-28,Delaware,194,4575
2020-04-28,Diamond Princess,0,49
2020-04-28,District of Columbia,190,3994
2020-04-28,Florida,1171,32848
2020-04-28,Georgia,1036,24922
2020-04-28,Grand Princess,3,103
2020-04-28,Guam,5,141
2020-04-28,Hawaii,16,609
2020-04-28,Idaho,60,1952
2020-04-28,Illinois,2125,48102
2020-04-28,Indiana,1072,16588
2020-04-28,Iowa,136,6376
2020-04-28,Kansas,127,3652
2020-04-28,Kentucky,225,4375
2020-04-28,Louisiana,1801,27286
2020-04-28,Maine,51,1040
2020-04-28,Maryland,1016,20113
2020-04-28,Massachusetts,3153,62625
2020-04-28,Michigan,3766,41166
2020-04-28,Minnesota,301,4181
2020-04-28,Mississippi,239,6342
2020-04-28,Missouri,409,7656
2020-04-28,Montana,15,451
2020-04-28,Nebraska,56,3517
2020-04-28,Nevada,219,4821
2020-04-28,New Hampshire,60,2010
2020-04-28,New Jersey,7904,113856
2020-04-28,New Mexico,105,2974
2020-04-28,New York,23726,300796
2020-04-28,North Carolina,363,10144
2020-04-28,North Dakota,19,991
2020-04-28,Northern Mariana Islands,2,14
2020-04-28,Ohio,1120,16769
2020-04-28,Oklahoma,207,3410
2020-04-28,Oregon,99,2385
2020-04-28,Pennsylvania,2046,45137
2020-04-28,Puerto Rico,86,893
2020-04-28,Rhode Island,322,7927
2020-04-28,South Carolina,192,5735
2020-04-28,South Dakota,11,2313
2020-04-28,Tennessee,188,10052
2020-04-28,Texas,845,26506
2020-04-28,Utah,41,4345
2020-04-28,Vermont,47,862
2020-04-28,Virgin Islands,4,57
2020-04-28,Virginia,492,14339
2020-04-28,Washington,820,13842
2020-04-28,West Virginia,38,1095
2020-04-28,Wisconsin,338,6289
2020-04-28,Wyoming,7,536
2020-04-29,Alabama,256,6979
2020-04-29,Alaska,9,360
2020-04-29,American Samoa,0,0
2020-04-29,Arizona,308,7209
2020-04-29,Arkansas,57,3193
2020-04-29,California,1946,49310
2020-04-29,Colorado,766,14758
2020-04-29,Connecticut,2169,26767
2020-04-29,Delaware,206,4655
2020-04-29,Diamond Princess,0,49
2020-04-29,District of Columbia,205,4106
2020-04-29,Florida,1218,33193
2020-04-29,Georgia,1101,25775
2020-04-29,Grand Princess,3,103
2020-04-29,Guam,5,141
2020-04-29,Hawaii,16,613
2020-04-29,Idaho,60,1952
2020-04-29,Illinois,2215,50358
2020-04-29,Indiana,1116,17182
2020-04-29,Iowa,148,6843
2020-04-29,Kansas,134,3839
2020-04-29,Kentucky,234,4537
2020-04-29,Louisiana,1845,27660
2020-04-29,Maine,52,1056
2020-04-29,Maryland,1078,20849
2020-04-29,Massachusetts,3405,64816
2020-04-29,Michigan,3869,42379
2020-04-29,Minnesota,319,4644
2020-04-29,Mississippi,250,6569
2020-04-29,Missouri,424,7861
2020-04-29,Montana,16,451
2020-04-29,Nebraska,56,3851
2020-04-29,Nevada,230,4934
2020-04-29,New Hampshire,60,2058
2020-04-29,New Jersey,8254,116365
2020-04-29,New Mexico,112,3213
2020-04-29,New York,24172,303932
2020-04-29,North Carolina,382,10711
2020-04-29,North Dakota,19,1033
2020-04-29,Northern Mariana Islands,2,14
2020-04-29,Ohio,1160,17303
2020-04-29,Oklahoma,214,3473
2020-04-29,Oregon,101,2446
2020-04-29,Pennsylvania,2373,46327
2020-04-29,Puerto Rico,86,899
2020-04-29,Rhode Island,340,8247
2020-04-29,South Carolina,231,5882
2020-04-29,South Dakota,13,2373
2020-04-29,Tennessee,195,10366
2020-04-29,Texas,878,27542
2020-04-29,Utah,45,4497
2020-04-29,Vermont,47,862
2020-04-29,Virgin Islands,4,57
2020-04-29,Virginia,522,14962
2020-04-29,Washington,828,14070
2020-04-29,West Virginia,38,1110
2020-04-29,Wisconsin,352,6520
2020-04-29,Wyoming,7,545
2020-04-30,Alabama,272,7187
2020-04-30,Alaska,9,360
2020-04-30,American Samoa,0,0
2020-04-30,Arizona,320,7655
2020-04-30,Arkansas,61,3281
2020-04-30,California,2031,50712
2020-04-30,Colorado,777,15284
2020-04-30,Connecticut,2257,27700
2020-04-30,Delaware,212,4734
2020-04-30,Diamond Princess,0,49
2020-04-30,District of Columbia,224,4323
2020-04-30,Florida,1268,33690
2020-04-30,Georgia,1132,26264
2020-04-30,Grand Princess,3,103
2020-04-30,Guam,5,145
2020-04-30,Hawaii,16,618
2020-04-30,Idaho,60,1984
2020-04-30,Illinois,2355,52918
2020-04-30,Indiana,1161,17835
2020-04-30,Iowa,162,7145
2020-04-30,Kansas,134,4413
2020-04-30,Kentucky,240,4708
2020-04-30,Louisiana,1905,28001
2020-04-30,Maine,53,1095
2020-04-30,Maryland,1140,21742
2020-04-30,Massachusetts,3562,66867
2020-04-30,Michigan,3991,43478
2020-04-30,Minnesota,343,5136
2020-04-30,Mississippi,261,6815
2020-04-30,Missouri,443,8090
2020-04-30,Montana,16,453
2020-04-30,Nebraska,70,4281
2020-04-30,Nevada,243,5053
2020-04-30,New Hampshire,72,2146
2020-04-30,New Jersey,8737,118652
2020-04-30,New Mexico,123,3411
2020-04-30,New York,24542,308309
2020-04-30,North Carolina,406,11120
2020-04-30,North Dakota,19,1067
2020-04-30,Northern Mariana Islands,2,14
2020-04-30,Ohio,1191,18027
2020-04-30,Oklahoma,222,3618
2020-04-30,Oregon,103,2510
2020-04-30,Pennsylvania,2475,47971
2020-04-30,Puerto Rico,92,949
2020-04-30,Rhode Island,364,8621
2020-04-30,South Carolina,244,6095
2020-04-30,South Dakota,17,2449
2020-04-30,Tennessee,199,10735
2020-04-30,Texas,924,28890
2020-04-30,Utah,46,4672
2020-04-30,Vermont,49,866
2020-04-30,Virgin Islands,4,66
2020-04-30,Virginia,552,15847
2020-04-30,Washington,836,14327
2020-04-30,West Virginia,41,1125
2020-04-30,Wisconsin,357,6854
2020-04-30,Wyoming,7,559
2020-05-01,Alabama,289,7440
2020-05-01,Alaska,9,369
2020-05-01,American Samoa,0,0
2020-05-01,Arizona,330,7969
2020-05-01,Arkansas,64,3337
2020-05-01,California,2126,52536
2020-05-01,Colorado,821,15793
2020-05-01,Connecticut,2339,28764
2020-05-01,Delaware,224,4918
2020-05-01,Diamond Princess,0,49
2020-05-01,District of Columbia,231,4658
2020-05-01,Florida,1314,34728
2020-05-01,Georgia,1169,27489
2020-05-01,Grand Princess,3,103
2020-05-01,Guam,5,145
2020-05-01,Hawaii,16,619
2020-05-01,Idaho,63,2015
2020-05-01,Illinois,2457,56055
2020-05-01,Indiana,1198,18630
2020-05-01,Iowa,170,7884
2020-05-01,Kansas,140,4634
2020-05-01,Kentucky,246,4882
2020-05-01,Louisiana,1970,28711
2020-05-01,Maine,55,1123
2020-05-01,Maryland,1080,23472
2020-05-01,Massachusetts,3716,68953
2020-05-01,Michigan,4069,44524
2020-05-01,Minnesota,370,5730
2020-05-01,Mississippi,281,7212
2020-05-01,Missouri,457,8406
2020-05-01,Montana,16,453
2020-05-01,Nebraska,73,5008
2020-05-01,Nevada,246,5248
2020-05-01,New Hampshire,81,2310
2020-05-01,New Jersey,9072,121203
2020-05-01,New Mexico,131,3513
2020-05-01,New York,24911,312799
2020-05-01,North Carolina,419,11585
2020-05-01,North Dakota,23,1107
2020-05-01,Northern Mariana Islands,2,14
2020-05-01,Ohio,1248,18743
2020-05-01,Oklahoma,230,3748
2020-05-01,Oregon,104,2579
2020-05-01,Pennsylvania,2635,49579
2020-05-01,Puerto Rico,94,958
2020-05-01,Rhode Island,378,8962
2020-05-01,South Carolina,256,6258
2020-05-01,South Dakota,21,2525
2020-05-01,Tennessee,204,11891
2020-05-01,Texas,956,29970
2020-05-01,Utah,46,4828
2020-05-01,Vermont,50,879
2020-05-01,Virgin Islands,4,66
2020-05-01,Virginia,581,16902
2020-05-01,Washington,850,14637
2020-05-01,West Virginia,46,1152
2020-05-01,Wisconsin,367,7314
2020-05-01,Wyoming,7,566
2020-05-02,Alabama,288,7700
2020-05-02,Alaska,9,370
2020-05-02,American Samoa,0,0
2020-05-02,Arizona,330,8364
2020-05-02,Arkansas,72,3372
2020-05-02,California,2180,53833
2020-05-02,Colorado,832,16225
2020-05-02,Connecticut,2436,29287
2020-05-02,Delaware,236,5038
2020-05-02,Diamond Princess,0,49
2020-05-02,District of Columbia,240,4797
2020-05-02,Florida,1364,35463
2020-05-02,Georgia,1177,28331
2020-05-02,Grand Princess,3,103
2020-05-02,Guam,5,145
2020-05-02,Hawaii,16,620
2020-05-02,Idaho,64,2061
2020-05-02,Illinois,2559,58505
2020-05-02,Indiana,1242,19295
2020-05-02,Iowa,175,8643
2020-05-02,Kansas,142,4885
2020-05-02,Kentucky,248,4879
2020-05-02,Louisiana,1993,29140
2020-05-02,Maine,56,1153
2020-05-02,Maryland,1251,24473
2020-05-02,Massachusetts,3846,69984
2020-05-02,Michigan,4224,45424
2020-05-02,Minnesota,394,6232
2020-05-02,Mississippi,291,7441
2020-05-02,Missouri,472,8619
2020-05-02,Montana,16,455
2020-05-02,Nebraska,73,5317
2020-05-02,Nevada,255,5389
2020-05-02,New Hampshire,84,2429
2020-05-02,New Jersey,9302,123735
2020-05-02,New Mexico,138,3732
2020-05-02,New York,25201,317174
2020-05-02,North Carolina,431,11929
2020-05-02,North Dakota,24,1153
2020-05-02,Northern Mariana Islands,2,14
2020-05-02,Ohio,1292,19335
2020-05-02,Oklahoma,238,3851
2020-05-02,Oregon,109,2635
2020-05-02,Pennsylvania,2695,50494
2020-05-02,Puerto Rico,95,967
2020-05-02,Rhode Island,402,9289
2020-05-02,South Carolina,267,6489
2020-05-02,South Dakota,21,2588
2020-05-02,Tennessee,209,12661
2020-05-02,Texas,987,31126
2020-05-02,Utah,49,4985
2020-05-02,Vermont,51,886
2020-05-02,Virgin Islands,4,66
2020-05-02,Virginia,617,17738
2020-05-02,Washington,862,15003
2020-05-02,West Virginia,48,1185
2020-05-02,Wisconsin,374,7660
2020-05-02,Wyoming,7,579
2020-05-03,Alabama,290,7977
2020-05-03,Alaska,9,373
2020-05-03,American Samoa,0,0
2020-05-03,Arizona,362,8640
2020-05-03,Arkansas,76,3437
2020-05-03,California,2216,55323
2020-05-03,Colorado,842,16635
2020-05-03,Connecticut,2436,29287
2020-05-03,Delaware,248,5208
2020-05-03,Diamond Princess,0,49
2020-05-03,District of Columbia,251,5016
2020-05-03,Florida,1379,36078
2020-05-03,Georgia,1184,28665
2020-05-03,Grand Princess,3,103
2020-05-03,Guam,5,145
2020-05-03,Hawaii,17,620
2020-05-03,Idaho,64,2061
2020-05-03,Illinois,2618,61499
2020-05-03,Indiana,1278,19933
2020-05-03,Iowa,184,9175
2020-05-03,Kansas,144,5156
2020-05-03,Kentucky,253,5130
2020-05-03,Louisiana,2012,29340
2020-05-03,Maine,57,1185
2020-05-03,Maryland,1281,25462
2020-05-03,Massachusetts,4004,70723
2020-05-03,Michigan,4258,46047
2020-05-03,Minnesota,418,6663
2020-05-03,Mississippi,303,7550
2020-05-03,Missouri,484,8789
2020-05-03,Montana,16,455
2020-05-03,Nebraska,78,5661
2020-05-03,Nevada,258,5472
2020-05-03,New Hampshire,86,2518
2020-05-03,New Jersey,9456,126763
2020-05-03,New Mexico,151,3850
2020-05-03,New York,25484,320685
2020-05-03,North Carolina,434,12167
2020-05-03,North Dakota,25,1191
2020-05-03,Northern Mariana Islands,2,14
2020-05-03,Ohio,1347,19914
2020-05-03,Oklahoma,238,3972
2020-05-03,Oregon,109,2680
2020-05-03,Pennsylvania,2720,51225
2020-05-03,Puerto Rico,97,982
2020-05-03,Rhode Island,423,9477
2020-05-03,South Carolina,275,6626
2020-05-03,South Dakota,21,2631
2020-05-03,Tennessee,210,13177
2020-05-03,Texas,1010,32123
2020-05-03,Utah,50,5175
2020-05-03,Vermont,53,897
2020-05-03,Virgin Islands,4,66
2020-05-03,Virginia,660,18672
2020-05-03,Washington,874,15185
2020-05-03,West Virginia,48,1195
2020-05-03,Wisconsin,385,7964
2020-05-03,Wyoming,7,586
2020-05-04,Alabama,298,8203
2020-05-04,Alaska,9,375
2020-05-04,American Samoa,0,0
2020-05-04,Arizona,362,8924
2020-05-04,Arkansas,80,3491
2020-05-04,California,2278,56419
2020-05-04,Colorado,851,16918
2020-05-04,Connecticut,2556,29973
2020-05-04,Delaware,258,5288
2020-05-04,Diamond Princess,0,49
2020-05-04,District of Columbia,258,5170
2020-05-04,Florida,1399,36897
2020-05-04,Georgia,1246,29451
2020-05-04,Grand Princess,3,103
2020-05-04,Guam,5,145
2020-05-04,Hawaii,17,621
2020-05-04,Idaho,64,2106
2020-05-04,Illinois,2659,63777
2020-05-04,Indiana,1317,20507
2020-05-04,Iowa,188,9703
2020-05-04,Kansas,156,5383
2020-05-04,Kentucky,261,5245
2020-05-04,Louisiana,2064,29673
2020-05-04,Maine,57,1205
2020-05-04,Maryland,1317,26408
2020-05-04,Massachusetts,4090,72605
2020-05-04,Michigan,4345,46348
2020-05-04,Minnesota,427,7234
2020-05-04,Mississippi,310,7877
